CHILDREN	NOUN	child
I	PRON	I
can	AUX	can
--	PUNCT	--
there	ADV	there
.	PUNCT	.
""""	PUNCT	""""
Both	DET	both
men	NOUN	man
studied	VERB	study
the	DET	the
blurred	ADJ	blurred
statue	NOUN	statue
posed	VERB	pose
in	ADP	in
the	DET	the
Gray	PROPN	Gray
Lensman	PROPN	Lensman
's	PART	's
mind	NOUN	mind
.	PUNCT	.
""""	PUNCT	""""
Would	AUX	would
n't	PART	not
you	PRON	you
say	VERB	say
he	PRON	he
could	AUX	could
be	AUX	be
a	DET	a
Kalonian	PROPN	Kalonian
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Check	VERB	check
.	PUNCT	.
I	PRON	I
would	AUX	would
n't	PART	not
want	VERB	want
to	PART	to
say	VERB	say
much	ADV	much
more	ADJ	more
than	ADP	than
that	DET	that
.	PUNCT	.
But	CCONJ	but
about	ADP	about
that	DET	that
Lens	PROPN	Lens
--	PUNCT	--
did	AUX	do
you	PRON	you
really	ADV	really
examine	VERB	examine
it	PRON	it
?	PUNCT	?
It	PRON	it
_	PUNCT	_
is	AUX	be
_	PUNCT	_
sharp	ADJ	sharp
--	PUNCT	--
under	ADP	under
the	DET	the
circumstances	NOUN	circumstance
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
it	PRON	it
would	AUX	would
be	AUX	be
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Certainly	ADV	certainly
!	PUNCT	!
Wrong	ADJ	wrong
in	ADP	in
every	DET	every
respect	NOUN	respect
--	PUNCT	--
rhythm	NOUN	rhythm
,	PUNCT	,
chroma	NOUN	chroma
,	PUNCT	,
context	NOUN	context
,	PUNCT	,
and	CCONJ	and
aura	NOUN	aura
.	PUNCT	.
Definitely	ADV	definitely
not	PART	not
Arisian	ADJ	arisian
;	PUNCT	;
therefore	ADV	therefore
Boskonian	ADJ	boskonian
.	PUNCT	.
That	DET	that
's	AUX	be
the	DET	the
point	NOUN	point
--	PUNCT	--
that	DET	that
's	AUX	be
what	PRON	what
I	PRON	I
was	AUX	be
afraid	ADJ	afraid
of	ADP	of
,	PUNCT	,
you	PRON	you
know	VERB	know
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Double	ADJ	double
-	PUNCT	-
check	VERB	check
.	PUNCT	.
And	CCONJ	and
that	DET	that
point	NOUN	point
ties	VERB	tie
in	ADP	in
absolutely	ADV	absolutely
tight	ADV	tight
with	ADP	with
the	DET	the
one	NOUN	one
that	PRON	that
made	VERB	make
me	PRON	I
call	VERB	call
you	PRON	you
just	ADV	just
now	ADV	now
,	PUNCT	,
that	PRON	that
everybody	PRON	everybody
,	PUNCT	,
including	VERB	include
you	PRON	you
and	CCONJ	and
me	PRON	I
,	PUNCT	,
seems	VERB	seem
to	PART	to
have	AUX	have
missed	VERB	miss
.	PUNCT	.
I	PRON	I
've	AUX	have
been	AUX	be
searching	VERB	search
my	PRON	my
memory	NOUN	memory
for	ADP	for
five	NUM	five
hours	NOUN	hour
--	PUNCT	--
you	PRON	you
know	VERB	know
what	PRON	what
my	PRON	my
memory	NOUN	memory
is	AUX	be
like	ADP	like
--	PUNCT	--
and	CCONJ	and
I	PRON	I
have	AUX	have
heard	VERB	hear
of	ADP	of
exactly	ADV	exactly
two	NUM	two
other	ADJ	other
Kalonians	PROPN	Kalonians
.	PUNCT	.
They	PRON	they
were	AUX	be
big	ADJ	big
operators	NOUN	operator
,	PUNCT	,
too	ADV	too
.	PUNCT	.
I	PRON	I
have	AUX	have
never	ADV	never
heard	VERB	hear
of	ADP	of
the	DET	the
planet	NOUN	planet
itself	PRON	itself
.	PUNCT	.
To	ADP	to
me	PRON	I
it	PRON	it
is	AUX	be
a	DET	a
startling	ADJ	startling
fact	NOUN	fact
that	SCONJ	that
the	DET	the
sum	NOUN	sum
total	NOUN	total
of	ADP	of
my	PRON	my
information	NOUN	information
on	ADP	on
Kalonia	PROPN	Kalonia
,	PUNCT	,
reliable	ADJ	reliable
or	CCONJ	or
otherwise	ADV	otherwise
,	PUNCT	,
is	AUX	be
that	SCONJ	that
it	PRON	it
produced	VERB	produce
seven	NUM	seven
big	ADJ	big
-	PUNCT	-
shot	NOUN	shot
zwilniks	NOUN	zwilnik
;	PUNCT	;
six	NUM	six
of	ADP	of
them	PRON	they
before	ADP	before
I	PRON	I
was	AUX	be
born	VERB	bear
.	PUNCT	.
Period	NOUN	period
.	PUNCT	.
""""	PUNCT	""""
Kit	PROPN	Kit
felt	VERB	feel
his	PRON	his
father	NOUN	father
's	PART	's
jaw	NOUN	jaw
drop	VERB	drop
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
believe	VERB	believe
that	SCONJ	that
I	PRON	I
have	AUX	have
ever	ADV	ever
heard	VERB	hear
anything	PRON	anything
about	ADP	about
the	DET	the
planet	NOUN	planet
,	PUNCT	,
either	ADV	either
,	PUNCT	,
""""	PUNCT	""""
the	DET	the
older	ADJ	old
man	NOUN	man
finally	ADV	finally
replied	VERB	reply
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
I	PRON	I
'll	AUX	will
bet	VERB	bet
that	SCONJ	that
I	PRON	I
can	AUX	can
get	VERB	get
you	PRON	you
all	DET	all
the	DET	the
information	NOUN	information
you	PRON	you
want	VERB	want
in	ADP	in
fifteen	NUM	fifteen
minutes	NOUN	minute
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Credits	NOUN	credit
to	ADP	to
millos	NOUN	millo
it	PRON	it
'll	AUX	will
be	AUX	be
a	DET	a
lot	NOUN	lot
nearer	ADJ	near
fifteen	NUM	fifteen
days	NOUN	day
.	PUNCT	.
You	PRON	you
can	AUX	can
find	VERB	find
it	PRON	it
sometime	ADV	sometime
,	PUNCT	,
though	ADV	though
,	PUNCT	,
if	SCONJ	if
anybody	PRON	anybody
can	AUX	can
--	PUNCT	--
that	DET	that
's	AUX	be
why	SCONJ	why
I	PRON	I
'm	AUX	be
taking	VERB	take
it	PRON	it
up	ADP	up
with	ADP	with
you	PRON	you
.	PUNCT	.
While	SCONJ	while
I	PRON	I
do	AUX	do
n't	PART	not
want	VERB	want
to	PART	to
seem	VERB	seem
to	PART	to
be	AUX	be
giving	VERB	give
a	DET	a
Gray	PROPN	Gray
Lensman	PROPN	Lensman
"orders""--that"	NOUN	"orders""--that"
jocular	ADJ	jocular
introduction	NOUN	introduction
had	AUX	have
come	VERB	come
to	PART	to
be	AUX	be
a	DET	a
sort	NOUN	sort
of	ADP	of
ritual	NOUN	ritual
in	ADP	in
the	DET	the
Kinnison	PROPN	Kinnison
"family--""I"	NOUN	"family--""i"
would	AUX	would
very	ADV	very
diffidently	ADV	diffidently
suggest	VERB	suggest
that	SCONJ	that
there	PRON	there
might	AUX	might
be	AUX	be
some	DET	some
connection	NOUN	connection
between	ADP	between
that	DET	that
completely	ADV	completely
unnoticed	ADJ	unnoticed
planet	NOUN	planet
and	CCONJ	and
some	DET	some
of	ADP	of
the	DET	the
things	NOUN	thing
we	PRON	we
do	AUX	do
n't	PART	not
know	VERB	know
about	ADP	about
Boskonia	PROPN	Boskonia
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Diffident	ADJ	diffident
!	PUNCT	!
You	PRON	you
?	PUNCT	?
""""	PUNCT	""""
The	DET	the
Gray	PROPN	Gray
Lensman	PROPN	Lensman
laughed	VERB	laugh
deeply	ADV	deeply
.	PUNCT	.
""""	PUNCT	""""
Like	ADP	like
an	DET	an
atomic	NOUN	atomic
bomb	NOUN	bomb
!	PUNCT	!
I	PRON	I
'll	AUX	will
start	VERB	start
a	DET	a
search	NOUN	search
on	ADP	on
Kalonia	PROPN	Kalonia
right	ADV	right
away	ADV	away
.	PUNCT	.
As	ADP	as
to	ADP	to
your	PRON	your
credits	NOUN	credit
-	PUNCT	-
to	ADP	to
-	PUNCT	-
millos	NOUN	millo
-	PUNCT	-
fifteen	NUM	fifteen
-	PUNCT	-
days	NOUN	day
thing	NOUN	thing
,	PUNCT	,
I	PRON	I
'd	AUX	would
be	AUX	be
ashamed	ADJ	ashamed
to	PART	to
take	VERB	take
your	PRON	your
money	NOUN	money
.	PUNCT	.
You	PRON	you
do	AUX	do
n't	PART	not
know	VERB	know
our	PRON	our
librarians	NOUN	librarian
or	CCONJ	or
our	PRON	our
system	NOUN	system
.	PUNCT	.
Ten	NUM	ten
millos	NOUN	millo
,	PUNCT	,
even	ADV	even
money	NOUN	money
,	PUNCT	,
that	SCONJ	that
we	PRON	we
get	VERB	get
full	ADJ	full
data	NOUN	datum
in	ADP	in
less	ADJ	less
than	ADP	than
five	NUM	five
G	PROPN	G
-	PUNCT	-
P	NOUN	p
days	NOUN	day
from	ADP	from
right	ADV	right
now	ADV	now
.	PUNCT	.
Want	VERB	want
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
'll	AUX	will
say	VERB	say
so	ADV	so
.	PUNCT	.
I	PRON	I
'll	AUX	will
wear	VERB	wear
that	DET	that
cento	NOUN	cento
on	ADP	on
my	PRON	my
tunic	NOUN	tunic
as	ADP	as
a	DET	a
medal	NOUN	medal
of	ADP	of
victory	NOUN	victory
over	ADP	over
the	DET	the
Gray	PROPN	Gray
Lensman	PROPN	Lensman
.	PUNCT	.
I	PRON	I
_	PUNCT	_
do	AUX	do
_	PUNCT	_
know	VERB	know
the	DET	the
size	NOUN	size
of	ADP	of
these	DET	these
here	ADV	here
two	NUM	two
galaxies	NOUN	galaxy
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
QX	PROPN	QX
--	PUNCT	--
it	PRON	it
's	AUX	be
a	DET	a
bet	NOUN	bet
.	PUNCT	.
I	PRON	I
'll	AUX	will
let	VERB	let
you	PRON	you
know	VERB	know
if	SCONJ	if
we	PRON	we
find	VERB	find
anything	PRON	anything
.	PUNCT	.
In	ADP	in
the	DET	the
meantime	NOUN	meantime
,	PUNCT	,
Kit	PROPN	Kit
,	PUNCT	,
remember	VERB	remember
that	SCONJ	that
you	PRON	you
're	AUX	be
my	PRON	my
favorite	ADJ	favorite
son	NOUN	son
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
you	PRON	you
're	AUX	be
not	PART	not
so	ADV	so
bad	ADJ	bad
,	PUNCT	,
yourself	PRON	yourself
.	PUNCT	.
Any	DET	any
time	NOUN	time
I	PRON	I
want	VERB	want
mother	NOUN	mother
to	PART	to
divorce	VERB	divorce
you	PRON	you
so	SCONJ	so
as	ADP	as
to	PART	to
change	VERB	change
fathers	NOUN	father
for	ADP	for
me	PRON	I
I	PRON	I
'll	AUX	will
let	VERB	let
you	PRON	you
know	VERB	know
.	PUNCT	.
""""	PUNCT	""""
What	DET	what
a	DET	a
terrific	ADJ	terrific
,	PUNCT	,
what	DET	what
a	DET	a
tremendous	ADJ	tremendous
meaning	NOUN	meaning
was	AUX	be
heterodyned	VERB	heterodyne
upon	SCONJ	upon
that	DET	that
seemingly	ADV	seemingly
light	NOUN	light
exchange	NOUN	exchange
!	PUNCT	!
""""	PUNCT	""""
Clear	ADJ	clear
ether	NOUN	ether
,	PUNCT	,
Dad	NOUN	dad
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Clear	ADJ	clear
ether	NOUN	ether
,	PUNCT	,
son	NOUN	son
!	PUNCT	!
""""	PUNCT	""""
XIII	NUM	xiii
.	PUNCT	.
Thousands	NOUN	thousand
of	ADP	of
years	NOUN	year
were	AUX	be
to	PART	to
pass	VERB	pass
before	ADP	before
Christopher	PROPN	Christopher
Kinnison	PROPN	Kinnison
could	AUX	could
develop	VERB	develop
the	DET	the
ability	NOUN	ability
to	PART	to
visualize	VERB	visualize
,	PUNCT	,
from	ADP	from
the	DET	the
contemplation	NOUN	contemplation
of	ADP	of
one	NUM	one
fact	NOUN	fact
or	NOUN	or
artifact	NOUN	artifact
,	PUNCT	,
the	DET	the
entire	ADJ	entire
Universe	PROPN	Universe
to	PART	to
which	DET	which
it	PRON	it
belonged	VERB	belong
.	PUNCT	.
He	PRON	he
could	AUX	could
not	PART	not
even	ADV	even
plan	VERB	plan
in	ADP	in
detail	NOUN	detail
his	PRON	his
one	NUM	one
-	PUNCT	-
man	NOUN	man
invasion	NOUN	invasion
of	ADP	of
Eddore	PROPN	Eddore
until	ADP	until
he	PRON	he
could	AUX	could
integrate	VERB	integrate
all	DET	all
available	ADJ	available
data	NOUN	datum
concerning	VERB	concern
the	DET	the
planet	NOUN	planet
Kalonia	PROPN	Kalonia
into	ADP	into
his	PRON	his
visualization	NOUN	visualization
of	ADP	of
the	DET	the
Boskonian	ADJ	boskonian
Empire	PROPN	Empire
.	PUNCT	.
One	NUM	one
unknown	ADJ	unknown
,	PUNCT	,
Ploor	PROPN	Ploor
,	PUNCT	,
blurred	VERB	blur
his	PRON	his
picture	NOUN	picture
badly	ADV	badly
enough	ADV	enough
;	PUNCT	;
two	NUM	two
such	ADJ	such
completely	ADV	completely
unknown	ADJ	unknown
factors	NOUN	factor
made	VERB	make
visualization	NOUN	visualization
,	PUNCT	,
even	ADV	even
in	ADP	in
broad	ADJ	broad
,	PUNCT	,
impossible	ADJ	impossible
.	PUNCT	.
Anyway	ADV	anyway
,	PUNCT	,
he	PRON	he
decided	VERB	decide
,	PUNCT	,
he	PRON	he
had	AUX	have
one	NUM	one
more	ADJ	more
job	NOUN	job
to	PART	to
do	AUX	do
before	ADP	before
he	PRON	he
tackled	VERB	tackle
the	DET	the
key	ADJ	key
planet	NOUN	planet
of	ADP	of
the	DET	the
enemy	NOUN	enemy
;	PUNCT	;
and	CCONJ	and
now	ADV	now
,	PUNCT	,
while	SCONJ	while
he	PRON	he
was	AUX	be
waiting	VERB	wait
for	ADP	for
the	DET	the
dope	NOUN	dope
on	NOUN	on
Kalonia	PROPN	Kalonia
,	PUNCT	,
would	AUX	would
be	AUX	be
the	DET	the
best	ADJ	good
time	NOUN	time
to	PART	to
do	AUX	do
it	PRON	it
.	PUNCT	.
Wherefore	SCONJ	wherefore
he	PRON	he
sent	VERB	send
out	ADP	out
a	DET	a
thought	NOUN	thought
to	ADP	to
his	PRON	his
mother	NOUN	mother
.	PUNCT	.
""""	PUNCT	""""
Hi	INTJ	hi
,	PUNCT	,
First	PROPN	First
Lady	PROPN	Lady
of	ADP	of
the	DET	the
Universe	NOUN	universe
!	PUNCT	!
'	PRON	'
Tis	VERB	ti
thy	PRON	thy
first	ADV	first
-	PUNCT	-
born	VERB	bear
who	PRON	who
wouldst	AUX	wouldst
fain	VERB	fain
converse	VERB	converse
with	ADP	with
thee	PRON	thee
.	PUNCT	.
Art	VERB	art
pressly	ADV	pressly
engaged	VERB	engage
in	ADP	in
matters	NOUN	matter
of	ADP	of
moment	NOUN	moment
or	CCONJ	or
import	NOUN	import
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Art	VERB	art
not	PART	not
,	PUNCT	,
Kit	PROPN	Kit
.	PUNCT	.
""""	PUNCT	""""
Clarrissa	PROPN	Clarrissa
's	PART	's
characteristic	ADJ	characteristic
chuckle	NOUN	chuckle
was	AUX	be
as	ADV	as
infectious	ADJ	infectious
,	PUNCT	,
as	ADV	as
full	ADJ	full
of	ADP	of
the	DET	the
joy	NOUN	joy
of	ADP	of
life	NOUN	life
,	PUNCT	,
as	ADP	as
ever	ADV	ever
.	PUNCT	.
""""	PUNCT	""""
Not	PART	not
that	SCONJ	that
it	PRON	it
would	AUX	would
make	VERB	make
any	DET	any
difference	NOUN	difference
--	PUNCT	--
but	CCONJ	but
methinks	VERB	methink
I	PRON	I
detect	VERB	detect
an	DET	an
undertone	NOUN	undertone
of	ADP	of
seriosity	NOUN	seriosity
beneath	ADP	beneath
thy	PRON	thy
persiflage	NOUN	persiflage
.	PUNCT	.
Spill	VERB	spill
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Let	VERB	let
's	PRON	us
make	VERB	make
it	PRON	it
a	DET	a
rendezvous	NOUN	rendezvous
,	PUNCT	,
instead	ADV	instead
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
suggested	VERB	suggest
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
're	AUX	be
fairly	ADV	fairly
close	ADJ	close
,	PUNCT	,
I	PRON	I
think	VERB	think
--	PUNCT	--
closer	ADJ	close
than	ADP	than
we	PRON	we
've	AUX	have
been	AUX	be
for	ADP	for
a	DET	a
long	ADJ	long
time	NOUN	time
.	PUNCT	.
Where	SCONJ	where
are	AUX	be
you	PRON	you
,	PUNCT	,
exactly	ADV	exactly
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
!	PUNCT	!
Can	AUX	can
we	PRON	we
?	PUNCT	?
Wonderful	ADJ	wonderful
!	PUNCT	!
""""	PUNCT	""""
She	PRON	she
marked	VERB	mark
her	PRON	her
location	NOUN	location
and	CCONJ	and
velocity	NOUN	velocity
in	ADP	in
his	PRON	his
mind	NOUN	mind
.	PUNCT	.
She	PRON	she
made	VERB	make
no	DET	no
effort	NOUN	effort
to	PART	to
conceal	VERB	conceal
her	PRON	her
joy	NOUN	joy
at	ADP	at
the	DET	the
idea	NOUN	idea
of	ADP	of
a	DET	a
personal	ADJ	personal
meeting	NOUN	meeting
.	PUNCT	.
She	PRON	she
never	ADV	never
had	AUX	have
tried	VERB	try
and	CCONJ	and
she	PRON	she
never	ADV	never
would	AUX	would
try	VERB	try
to	PART	to
make	VERB	make
him	PRON	he
put	VERB	put
first	ADJ	first
matters	NOUN	matter
other	ADJ	other
than	ADP	than
first	ADJ	first
.	PUNCT	.
She	PRON	she
had	AUX	have
not	PART	not
expected	VERB	expect
to	PART	to
see	VERB	see
him	PRON	he
again	ADV	again
,	PUNCT	,
physically	ADV	physically
,	PUNCT	,
until	ADP	until
this	DET	this
war	NOUN	war
was	AUX	be
over	ADP	over
.	PUNCT	.
But	CCONJ	but
if	SCONJ	if
she	PRON	she
could--	PUNCT	could--
!	PUNCT	!
""""	PUNCT	""""
QX	X	qx
.	PUNCT	.
Hold	VERB	hold
your	PRON	your
course	NOUN	course
and	CCONJ	and
speed	NOUN	speed
;	PUNCT	;
I	PRON	I
'll	AUX	will
be	AUX	be
seeing	VERB	see
you	PRON	you
in	ADP	in
eighty	NUM	eighty
-	PUNCT	-
three	NUM	three
minutes	NOUN	minute
.	PUNCT	.
In	ADP	in
the	DET	the
meantime	NOUN	meantime
,	PUNCT	,
it	PRON	it
'll	AUX	will
be	AUX	be
just	ADV	just
as	ADV	as
well	ADV	well
if	SCONJ	if
we	PRON	we
do	AUX	do
n't	PART	not
communicate	VERB	communicate
,	PUNCT	,
even	ADV	even
by	ADP	by
Lens	PROPN	Lens
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Why	SCONJ	why
,	PUNCT	,
son	NOUN	son
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Nothing	PRON	nothing
definite	ADJ	definite
--	PUNCT	--
just	ADV	just
a	DET	a
hunch	NOUN	hunch
,	PUNCT	,
is	AUX	be
all	DET	all
.	PUNCT	.
'	PUNCT	'
Bye	INTJ	bye
,	PUNCT	,
Gorgeous	PROPN	Gorgeous
!	PUNCT	!
""""	PUNCT	""""
The	DET	the
two	NUM	two
speedsters	NOUN	speedster
approached	VERB	approach
each	DET	each
other	ADJ	other
--	PUNCT	--
inerted	ADJ	inerted
--	PUNCT	--
matched	ADJ	matched
intrinsics	NOUN	intrinsic
--	PUNCT	--
went	VERB	go
free	ADJ	free
--	PUNCT	--
flashed	VERB	flash
into	ADP	into
contact	NOUN	contact
--	PUNCT	--
sped	VERB	speed
away	ADV	away
together	ADV	together
upon	SCONJ	upon
Clarrissa	PROPN	Clarrissa
's	PART	's
original	ADJ	original
course	NOUN	course
.	PUNCT	.
""""	PUNCT	""""
Hi	INTJ	hi
,	PUNCT	,
Mums	NOUN	mum
!	PUNCT	!
""""	PUNCT	""""
Kit	PROPN	Kit
spoke	VERB	speak
into	ADP	into
a	DET	a
visiphone	NOUN	visiphone
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
should	AUX	should
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
come	VERB	come
to	ADP	to
you	PRON	you
,	PUNCT	,
but	CCONJ	but
it	PRON	it
might	AUX	might
be	AUX	be
better	ADJ	well
if	SCONJ	if
you	PRON	you
come	VERB	come
in	ADV	in
here	ADV	here
--	PUNCT	--
I've	PRON	i've
got	VERB	get
some	DET	some
special	ADJ	special
rigs	NOUN	rig
set	VERB	set
up	ADP	up
here	ADV	here
that	PRON	that
I	PRON	I
do	AUX	do
n't	PART	not
want	VERB	want
to	PART	to
leave	VERB	leave
.	PUNCT	.
QX	PROPN	QX
?	PUNCT	?
""""	PUNCT	""""
He	PRON	he
snapped	VERB	snap
on	ADP	on
one	NUM	one
of	ADP	of
the	DET	the
special	ADJ	special
rigs	NOUN	rig
as	ADP	as
he	PRON	he
spoke	VERB	speak
--	PUNCT	--
a	DET	a
device	NOUN	device
which	DET	which
he	PRON	he
himself	PRON	himself
had	AUX	have
built	VERB	build
and	CCONJ	and
installed	VERB	instal
;	PUNCT	;
the	DET	the
generator	NOUN	generator
of	ADP	of
a	DET	a
screen	NOUN	screen
which	DET	which
would	AUX	would
detect	VERB	detect
upon	SCONJ	upon
every	DET	every
possible	ADJ	possible
band	NOUN	band
and	CCONJ	and
channel	NOUN	channel
of	ADP	of
thought	NOUN	thought
or	CCONJ	or
of	ADP	of
intrusion	NOUN	intrusion
.	PUNCT	.
""""	PUNCT	""""
Why	SCONJ	why
,	PUNCT	,
of	ADP	of
course	NOUN	course
!	PUNCT	!
""""	PUNCT	""""
She	PRON	she
came	VERB	come
,	PUNCT	,
and	CCONJ	and
was	AUX	be
swept	VERB	sweep
off	ADP	off
her	PRON	her
feet	NOUN	foot
in	ADP	in
the	DET	the
exuberance	NOUN	exuberance
of	ADP	of
her	PRON	her
tall	ADJ	tall
son	NOUN	son
's	PART	's
embrace	NOUN	embrace
;	PUNCT	;
a	DET	a
greeting	NOUN	greeting
which	DET	which
she	PRON	she
returned	VERB	return
with	ADP	with
a	DET	a
fervor	NOUN	fervor
at	ADP	at
least	ADJ	least
the	DET	the
equal	ADJ	equal
of	ADP	of
his	PRON	his
own	ADJ	own
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
's	AUX	be
nice	ADJ	nice
,	PUNCT	,
Mother	PROPN	Mother
,	PUNCT	,
seeing	VERB	see
you	PRON	you
again	ADV	again
.	PUNCT	.
""""	PUNCT	""""
Words	NOUN	word
,	PUNCT	,
or	CCONJ	or
thoughts	NOUN	thought
even	ADV	even
,	PUNCT	,
were	AUX	be
_	PUNCT	_
so	ADV	so
_	PUNCT	_
inadequate	ADJ	inadequate
!	PUNCT	!
Kit	PROPN	Kit
's	PART	's
voice	NOUN	voice
was	AUX	be
a	DET	a
trifle	ADJ	trifle
rough	ADJ	rough
:	PUNCT	:
his	PRON	his
eyes	NOUN	eye
were	AUX	be
not	PART	not
completely	ADV	completely
dry	ADJ	dry
.	PUNCT	.
""""	PUNCT	""""
Uh	INTJ	uh
-	INTJ	-
huh	INTJ	huh
.	PUNCT	.
It	PRON	it
_	PUNCT	_
is	AUX	be
_	PUNCT	_
nice	ADJ	nice
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
agreed	VERB	agree
,	PUNCT	,
snuggling	VERB	snuggle
her	PRON	her
spectacular	ADJ	spectacular
head	NOUN	head
even	ADV	even
more	ADV	more
firmly	ADV	firmly
into	ADP	into
the	DET	the
curve	NOUN	curve
of	ADP	of
his	PRON	his
shoulder	NOUN	shoulder
.	PUNCT	.
""""	PUNCT	""""
Mental	ADJ	mental
contact	NOUN	contact
is	AUX	be
better	ADJ	well
than	ADP	than
nothing	PRON	nothing
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
but	CCONJ	but
_	PUNCT	_
this	DET	this
_	PUNCT	_
is	AUX	be
perfect	ADJ	perfect
!	PUNCT	!
""""	PUNCT	""""
""""	PUNCT	""""
Just	ADV	just
as	ADV	as
much	ADJ	much
a	DET	a
menace	NOUN	menace
to	ADP	to
navigation	NOUN	navigation
as	ADP	as
ever	ADV	ever
,	PUNCT	,
are	AUX	be
n't	PART	not
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
He	PRON	he
held	VERB	hold
her	PRON	she
at	ADP	at
arm	NOUN	arm
's	PART	's
length	NOUN	length
and	CCONJ	and
shook	VERB	shake
his	PRON	his
head	NOUN	head
in	ADP	in
mock	ADJ	mock
disapproval	NOUN	disapproval
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
think	VERB	think
it	PRON	it
's	AUX	be
quite	ADV	quite
right	ADJ	right
for	ADP	for
one	NUM	one
woman	NOUN	woman
to	PART	to
have	AUX	have
so	ADV	so
much	ADJ	much
of	ADP	of
everything	PRON	everything
when	SCONJ	when
all	DET	all
the	DET	the
others	NOUN	other
have	AUX	have
so	ADV	so
little	ADJ	little
of	ADP	of
anything	PRON	anything
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Honestly	ADV	honestly
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
and	CCONJ	and
Kit	PROPN	Kit
had	AUX	have
always	ADV	always
been	AUX	be
exceptionally	ADV	exceptionally
close	ADJ	close
;	PUNCT	;
now	ADV	now
her	PRON	her
love	NOUN	love
for	ADP	for
and	CCONJ	and
her	PRON	her
pride	NOUN	pride
in	ADP	in
this	DET	this
splendid	ADJ	splendid
creature	NOUN	creature
,	PUNCT	,
her	PRON	her
son	NOUN	son
and	CCONJ	and
her	PRON	her
first	ADJ	first
-	PUNCT	-
born	VERB	bear
,	PUNCT	,
simply	ADV	simply
would	AUX	would
not	PART	not
be	AUX	be
denied	VERB	deny
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
're	AUX	be
joking	VERB	joke
,	PUNCT	,
I	PRON	I
know	VERB	know
,	PUNCT	,
but	CCONJ	but
that	DET	that
strikes	VERB	strike
too	ADV	too
deep	ADV	deep
for	ADP	for
comfort	NOUN	comfort
.	PUNCT	.
I	PRON	I
wake	VERB	wake
up	ADP	up
in	ADP	in
the	DET	the
night	NOUN	night
to	PART	to
wonder	VERB	wonder
why	SCONJ	why
,	PUNCT	,
of	ADP	of
all	DET	all
the	DET	the
women	NOUN	woman
in	ADP	in
existence	NOUN	existence
,	PUNCT	,
I	PRON	I
should	AUX	should
be	AUX	be
so	ADV	so
lucky	ADJ	lucky
,	PUNCT	,
especially	ADV	especially
in	ADP	in
my	PRON	my
children	NOUN	child
.	PUNCT	.
QX	PROPN	QX
,	PUNCT	,
skip	VERB	skip
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
Kit	PROPN	Kit
was	AUX	be
shying	VERB	shy
away	ADP	away
--	PUNCT	--
she	PRON	she
should	AUX	should
have	AUX	have
known	VERB	know
better	ADV	well
than	ADP	than
to	PART	to
try	VERB	try
in	ADP	in
words	NOUN	word
even	ADV	even
to	PART	to
skirt	VERB	skirt
the	DET	the
profound	ADJ	profound
depths	NOUN	depth
of	ADP	of
sentiment	NOUN	sentiment
which	DET	which
both	CCONJ	both
she	PRON	she
and	CCONJ	and
he	PRON	he
knew	VERB	know
so	ADV	so
well	ADV	well
were	AUX	be
there	ADV	there
.	PUNCT	.
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
*	PUNCT	*
""""	PUNCT	""""
Get	VERB	get
