TANAR	PROPN	TANAR
attention	NOUN	attention
was	AUX	be
suddenly	ADV	suddenly
attracted	VERB	attract
by	ADP	by
a	DET	a
noise	NOUN	noise
at	ADP	at
the	DET	the
lower	ADJ	low
end	NOUN	end
of	ADP	of
the	DET	the
glade	NOUN	glade
.	PUNCT	.
Instinctively	ADV	instinctively
he	PRON	he
reached	VERB	reach
for	ADP	for
one	NUM	one
of	ADP	of
his	PRON	his
pistols	NOUN	pistol
and	CCONJ	and
to	ADP	to
his	PRON	his
dismay	NOUN	dismay
he	PRON	he
found	VERB	find
that	SCONJ	that
both	DET	both
were	AUX	be
gone	VERB	go
,	PUNCT	,
evidently	ADV	evidently
having	VERB	have
slipped	VERB	slip
from	ADP	from
his	PRON	his
sash	NOUN	sash
or	CCONJ	or
been	AUX	be
scraped	VERB	scrape
from	ADP	from
it	PRON	it
as	ADP	as
he	PRON	he
wallowed	VERB	wallow
upward	ADV	upward
through	ADP	through
the	DET	the
underbrush	NOUN	underbrush
.	PUNCT	.
Bohar	PROPN	Bohar
,	PUNCT	,
despite	SCONJ	despite
his	PRON	his
bluster	NOUN	bluster
and	CCONJ	and
braggadocio	NOUN	braggadocio
,	PUNCT	,
was	AUX	be
far	ADV	far
from	ADP	from
courageous	ADJ	courageous
.	PUNCT	.
Without	ADP	without
his	PRON	his
weapons	NOUN	weapon
he	PRON	he
was	AUX	be
an	DET	an
arrant	ADJ	arrant
coward	NOUN	coward
and	CCONJ	and
so	ADV	so
now	ADV	now
he	PRON	he
cringed	VERB	cringe
in	ADP	in
his	PRON	his
concealment	NOUN	concealment
as	ADP	as
he	PRON	he
strained	VERB	strain
his	PRON	his
eyes	NOUN	eye
to	PART	to
discover	VERB	discover
the	DET	the
author	NOUN	author
of	ADP	of
the	DET	the
noise	NOUN	noise
he	PRON	he
had	AUX	have
heard	VERB	hear
,	PUNCT	,
and	CCONJ	and
as	ADP	as
he	PRON	he
watched	VERB	watch
a	DET	a
cunning	ADJ	cunning
leer	NOUN	leer
of	ADP	of
triumph	NOUN	triumph
curled	VERB	curl
his	PRON	his
hideous	ADJ	hideous
mouth	NOUN	mouth
,	PUNCT	,
for	ADP	for
before	ADP	before
him	PRON	he
,	PUNCT	,
at	ADP	at
the	DET	the
far	ADJ	far
end	NOUN	end
of	ADP	of
the	DET	the
glade	NOUN	glade
,	PUNCT	,
he	PRON	he
saw	VERB	see
Stellara	PROPN	Stellara
drop	VERB	drop
from	ADP	from
the	DET	the
lower	ADJ	low
branches	NOUN	branch
of	ADP	of
a	DET	a
tree	NOUN	tree
and	CCONJ	and
come	VERB	come
upward	ADV	upward
across	ADP	across
the	DET	the
glade	NOUN	glade
toward	ADP	toward
him	PRON	he
.	PUNCT	.
As	ADP	as
the	DET	the
girl	NOUN	girl
came	VERB	come
abreast	ADV	abreast
of	ADP	of
his	PRON	his
hiding	NOUN	hiding
place	NOUN	place
,	PUNCT	,
Bohar	PROPN	Bohar
the	DET	the
Bloody	PROPN	Bloody
leaped	VERB	leap
to	ADP	to
his	PRON	his
feet	NOUN	foot
and	CCONJ	and
confronted	VERB	confront
her	PRON	she
.	PUNCT	.
With	ADP	with
a	DET	a
stifled	ADJ	stifled
exclamation	NOUN	exclamation
of	ADP	of
dismay	NOUN	dismay
Stellara	PROPN	Stellara
turned	VERB	turn
and	CCONJ	and
sought	VERB	seek
to	PART	to
escape	VERB	escape
,	PUNCT	,
but	CCONJ	but
the	DET	the
Korsar	PROPN	Korsar
was	AUX	be
too	ADV	too
close	ADJ	close
and	CCONJ	and
too	ADV	too
quick	ADJ	quick
and	CCONJ	and
reaching	VERB	reach
forth	ADV	forth
he	PRON	he
seized	VERB	seize
her	PRON	she
roughly	ADV	roughly
by	ADP	by
the	DET	the
hair	NOUN	hair
.	PUNCT	.
“	PUNCT	""""
Will	AUX	will
you	PRON	you
never	ADV	never
learn	VERB	learn
that	SCONJ	that
you	PRON	you
can	AUX	can
not	PART	not
escape	VERB	escape
Bohar	PROPN	Bohar
the	DET	the
Bloody	PROPN	Bloody
?	PUNCT	?
”	PUNCT	""""
he	PRON	he
demanded	VERB	demand
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
are	AUX	be
mine	PRON	mine
and	CCONJ	and
for	ADP	for
this	DET	this
I	PRON	I
shall	AUX	shall
cut	VERB	cut
off	ADP	off
both	DET	both
your	PRON	your
feet	NOUN	foot
at	ADP	at
the	DET	the
ankles	NOUN	ankle
when	SCONJ	when
I	PRON	I
get	VERB	get
you	PRON	you
into	ADP	into
the	DET	the
boat	NOUN	boat
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
there	PRON	there
will	AUX	will
be	AUX	be
no	DET	no
chance	NOUN	chance
whatever	DET	whatever
that	SCONJ	that
you	PRON	you
may	AUX	may
again	ADV	again
run	VERB	run
away	ADV	away
from	ADP	from
me	PRON	I
.	PUNCT	.
But	CCONJ	but
come	VERB	come
,	PUNCT	,
mate	VERB	mate
willingly	ADV	willingly
with	ADP	with
me	PRON	I
and	CCONJ	and
it	PRON	it
will	AUX	will
go	VERB	go
less	ADV	less
hard	ADV	hard
with	ADP	with
you	PRON	you
,	PUNCT	,
”	PUNCT	""""
and	CCONJ	and
he	PRON	he
drew	VERB	draw
her	PRON	her
slim	ADJ	slim
figure	NOUN	figure
into	ADP	into
his	PRON	his
embrace	NOUN	embrace
.	PUNCT	.
“	PUNCT	""""
Never	ADV	never
,	PUNCT	,
”	PUNCT	""""
cried	VERB	cry
Stellara	PROPN	Stellara
,	PUNCT	,
and	CCONJ	and
she	PRON	she
struck	VERB	strike
him	PRON	he
in	ADP	in
the	DET	the
face	NOUN	face
with	ADP	with
her	PRON	her
two	NUM	two
clenched	ADJ	clenched
fists	NOUN	fist
.	PUNCT	.
With	ADP	with
an	DET	an
oath	NOUN	oath
Bohar	PROPN	Bohar
seized	VERB	seize
the	DET	the
girl	NOUN	girl
by	ADP	by
the	DET	the
throat	NOUN	throat
and	CCONJ	and
shook	VERB	shake
her	PRON	she
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
she	PRON	she
-	PUNCT	-
ryth	NOUN	ryth
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
cried	VERB	cry
,	PUNCT	,
“	PUNCT	""""
if	SCONJ	if
I	PRON	I
did	AUX	do
not	PART	not
want	VERB	want
you	PRON	you
so	ADV	so
badly	ADV	badly
I	PRON	I
should	AUX	should
kill	VERB	kill
you	PRON	you
,	PUNCT	,
and	CCONJ	and
by	ADP	by
the	DET	the
god	NOUN	god
of	ADP	of
Korsar	PROPN	Korsar
if	SCONJ	if
ever	ADV	ever
you	PRON	you
strike	VERB	strike
me	PRON	I
again	ADV	again
I	PRON	I
shall	AUX	shall
kill	VERB	kill
you	PRON	you
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Then	ADV	then
kill	VERB	kill
me	PRON	I
,	PUNCT	,
”	PUNCT	""""
cried	VERB	cry
Stellara	PROPN	Stellara
,	PUNCT	,
“	PUNCT	""""
for	ADP	for
I	PRON	I
should	AUX	should
rather	ADV	rather
die	VERB	die
than	ADP	than
mate	VERB	mate
with	ADP	with
you	PRON	you
,	PUNCT	,
”	PUNCT	""""
and	CCONJ	and
again	ADV	again
she	PRON	she
struck	VERB	strike
him	PRON	he
with	ADP	with
all	DET	all
her	PRON	her
strength	NOUN	strength
full	ADJ	full
in	ADP	in
the	DET	the
face	NOUN	face
.	PUNCT	.
Bohar	PROPN	Bohar
frothed	VERB	froth
with	ADP	with
rage	NOUN	rage
as	ADP	as
he	PRON	he
closed	VERB	close
his	PRON	his
fingers	NOUN	finger
more	ADV	more
tightly	ADV	tightly
upon	SCONJ	upon
the	DET	the
girl	NOUN	girl
's	PART	's
soft	ADJ	soft
neck	NOUN	neck
.	PUNCT	.
“	PUNCT	""""
Die	VERB	die
,	PUNCT	,
then	ADV	then
,	PUNCT	,
you	PRON	you
—	PUNCT	—
”	PUNCT	""""
The	DET	the
words	NOUN	word
died	VERB	die
upon	SCONJ	upon
his	PRON	his
lips	NOUN	lip
and	CCONJ	and
he	PRON	he
wheeled	VERB	wheel
about	ADV	about
as	ADP	as
there	PRON	there
fell	VERB	fall
upon	SCONJ	upon
his	PRON	his
ears	NOUN	ear
a	DET	a
man	NOUN	man
's	PART	's
loud	ADJ	loud
voice	NOUN	voice
raised	VERB	raise
in	ADP	in
anger	NOUN	anger
.	PUNCT	.
As	ADP	as
he	PRON	he
stood	VERB	stand
there	ADV	there
hesitating	VERB	hesitate
and	CCONJ	and
looking	VERB	look
in	ADP	in
the	DET	the
direction	NOUN	direction
of	ADP	of
the	DET	the
sound	NOUN	sound
,	PUNCT	,
the	DET	the
underbrush	NOUN	underbrush
at	ADP	at
the	DET	the
upper	ADJ	upper
end	NOUN	end
of	ADP	of
the	DET	the
glade	NOUN	glade
parted	VERB	part
and	CCONJ	and
a	DET	a
warrior	NOUN	warrior
,	PUNCT	,
leaping	VERB	leap
into	ADP	into
the	DET	the
clearing	NOUN	clearing
,	PUNCT	,
ran	VERB	run
swiftly	ADV	swiftly
toward	ADP	toward
him	PRON	he
.	PUNCT	.
Bohar	PROPN	Bohar
blanched	VERB	blanch
as	ADP	as
though	SCONJ	though
he	PRON	he
had	AUX	have
seen	VERB	see
a	DET	a
ghost	NOUN	ghost
,	PUNCT	,
and	CCONJ	and
then	ADV	then
,	PUNCT	,
hurling	VERB	hurl
the	DET	the
girl	NOUN	girl
roughly	ADV	roughly
to	ADP	to
the	DET	the
ground	NOUN	ground
,	PUNCT	,
he	PRON	he
faced	VERB	face
the	DET	the
lone	ADJ	lone
warrior	NOUN	warrior
.	PUNCT	.
Bohar	PROPN	Bohar
would	AUX	would
have	AUX	have
fled	VERB	flee
had	AUX	have
he	PRON	he
not	PART	not
realized	VERB	realize
the	DET	the
futility	NOUN	futility
of	ADP	of
flight	NOUN	flight
,	PUNCT	,
for	ADP	for
what	DET	what
chance	NOUN	chance
had	AUX	have
he	PRON	he
in	ADP	in
a	DET	a
race	NOUN	race
with	ADP	with
this	DET	this
lithe	ADJ	lithe
man	NOUN	man
,	PUNCT	,
who	PRON	who
leaped	VERB	leap
toward	ADP	toward
him	PRON	he
with	ADP	with
the	DET	the
grace	NOUN	grace
and	CCONJ	and
speed	NOUN	speed
of	ADP	of
a	DET	a
deer	NOUN	deer
.	PUNCT	.
“	PUNCT	""""
Go	VERB	go
away	ADV	away
,	PUNCT	,
”	PUNCT	""""
shouted	VERB	shout
Bohar	PROPN	Bohar
.	PUNCT	.
“	PUNCT	""""
Go	VERB	go
away	ADV	away
and	CCONJ	and
leave	VERB	leave
us	PRON	we
alone	ADJ	alone
.	PUNCT	.
This	DET	this
is	AUX	be
my	PRON	my
mate	NOUN	mate
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
lie	VERB	lie
,	PUNCT	,
”	PUNCT	""""
growled	VERB	growl
Tanar	PROPN	Tanar
of	ADP	of
Pellucidar	PROPN	Pellucidar
as	ADP	as
he	PRON	he
leaped	VERB	leap
upon	SCONJ	upon
the	DET	the
Korsar	PROPN	Korsar
.	PUNCT	.
Down	ADV	down
went	VERB	go
the	DET	the
two	NUM	two
men	NOUN	man
,	PUNCT	,
the	DET	the
Sarian	PROPN	Sarian
on	ADP	on
top	NOUN	top
,	PUNCT	,
and	CCONJ	and
as	ADP	as
they	PRON	they
fell	VERB	fall
each	DET	each
sought	VERB	seek
a	NOUN	a
hold	NOUN	hold
upon	SCONJ	upon
the	DET	the
other	ADJ	other
's	PART	's
throat	NOUN	throat
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
failing	VERB	fail
to	PART	to
secure	VERB	secure
it	PRON	it
,	PUNCT	,
they	PRON	they
struck	VERB	strike
blindly	ADV	blindly
at	ADP	at
one	NUM	one
another	DET	another
's	PART	's
face	NOUN	face
.	PUNCT	.
Tanar	PROPN	Tanar
was	AUX	be
mad	ADJ	mad
with	ADP	with
rage	NOUN	rage
.	PUNCT	.
He	PRON	he
fought	VERB	fight
like	ADP	like
a	DET	a
wild	ADJ	wild
beast	NOUN	beast
,	PUNCT	,
forgetting	VERB	forget
all	DET	all
that	PRON	that
David	PROPN	David
Innes	PROPN	Innes
had	AUX	have
taught	VERB	teach
him	PRON	he
.	PUNCT	.
His	PRON	his
one	NUM	one
thought	NOUN	thought
was	AUX	be
to	PART	to
kill	VERB	kill
;	PUNCT	;
it	PRON	it
mattered	VERB	matter
not	PART	not
how	SCONJ	how
just	ADV	just
so	ADV	so
long	ADV	long
as	ADP	as
he	PRON	he
killed	VERB	kill
,	PUNCT	,
and	CCONJ	and
Bohar	PROPN	Bohar
,	PUNCT	,
on	ADP	on
the	DET	the
defensive	NOUN	defensive
fighting	VERB	fight
for	ADP	for
his	PRON	his
life	NOUN	life
,	PUNCT	,
battled	VERB	battle
like	ADP	like
a	DET	a
cornered	ADJ	cornered
rat	NOUN	rat
.	PUNCT	.
To	ADP	to
his	PRON	his
advantage	NOUN	advantage
were	AUX	be
his	PRON	his
great	ADJ	great
weight	NOUN	weight
and	CCONJ	and
his	PRON	his
longer	ADJ	long
reach	NOUN	reach
,	PUNCT	,
but	CCONJ	but
in	ADP	in
strength	NOUN	strength
and	CCONJ	and
agility	NOUN	agility
as	ADV	as
well	ADV	well
as	ADP	as
courage	NOUN	courage
Tanar	PROPN	Tanar
was	AUX	be
his	PRON	his
superior	NOUN	superior
.	PUNCT	.
Stellara	PROPN	Stellara
slowly	ADV	slowly
opened	VERB	open
her	PRON	her
eyes	NOUN	eye
as	ADP	as
she	PRON	she
recovered	VERB	recover
from	ADP	from
the	DET	the
swoon	NOUN	swoon
into	ADP	into
which	DET	which
she	PRON	she
had	AUX	have
passed	VERB	pass
beneath	ADP	beneath
the	DET	the
choking	VERB	choke
fingers	NOUN	finger
of	ADP	of
Bohar	PROPN	Bohar
the	DET	the
Bloody	PROPN	Bloody
.	PUNCT	.
At	ADP	at
first	ADV	first
she	PRON	she
did	AUX	do
not	PART	not
recognize	VERB	recognize
Tanar	PROPN	Tanar
,	PUNCT	,
seeing	VERB	see
only	ADV	only
two	NUM	two
warriors	NOUN	warrior
battling	VERB	battle
to	ADP	to
the	DET	the
death	NOUN	death
on	ADP	on
the	DET	the
sward	NOUN	sward
of	ADP	of
the	DET	the
glade	NOUN	glade
and	CCONJ	and
guessing	VERB	guess
that	SCONJ	that
she	PRON	she
would	AUX	would
be	AUX	be
the	DET	the
prey	NOUN	prey
of	ADP	of
him	PRON	he
who	PRON	who
was	AUX	be
victorious	ADJ	victorious
.	PUNCT	.
But	CCONJ	but
presently	ADV	presently
,	PUNCT	,
in	ADP	in
the	DET	the
course	NOUN	course
of	ADP	of
the	DET	the
duel	NOUN	duel
,	PUNCT	,
the	DET	the
face	NOUN	face
of	ADP	of
the	DET	the
Sarian	PROPN	Sarian
was	AUX	be
turned	VERB	turn
toward	ADP	toward
her	PRON	she
.	PUNCT	.
“	PUNCT	""""
Tanar	PROPN	Tanar
!	PUNCT	!
”	PUNCT	""""
she	PRON	she
cried	VERB	cry
.	PUNCT	.
“	PUNCT	""""
God	PROPN	God
is	AUX	be
merciful	ADJ	merciful
.	PUNCT	.
I	PRON	I
thought	VERB	think
you	PRON	you
were	AUX	be
dead	ADJ	dead
and	CCONJ	and
He	PRON	he
has	AUX	have
given	VERB	give
you	PRON	you
back	ADV	back
to	ADP	to
me	PRON	I
.	PUNCT	.
”	PUNCT	""""
At	ADP	at
her	PRON	her
words	NOUN	word
the	DET	the
Sarian	PROPN	Sarian
redoubled	VERB	redouble
his	PRON	his
efforts	NOUN	effort
to	PART	to
overcome	VERB	overcome
his	PRON	his
antagonist	NOUN	antagonist
,	PUNCT	,
but	CCONJ	but
Bohar	PROPN	Bohar
succeeded	VERB	succeed
in	ADP	in
getting	VERB	get
his	PRON	his
fingers	NOUN	finger
upon	SCONJ	upon
Tanar	PROPN	Tanar
's	PART	's
throat	NOUN	throat
.	PUNCT	.
Horrified	ADJ	horrified
,	PUNCT	,
Stellara	PROPN	Stellara
looked	VERB	look
about	ADP	about
her	PRON	she
for	ADP	for
a	DET	a
rock	NOUN	rock
or	CCONJ	or
a	DET	a
stick	NOUN	stick
with	ADP	with
which	DET	which
to	PART	to
come	VERB	come
to	ADP	to
the	DET	the
succor	NOUN	succor
of	ADP	of
her	PRON	her
champion	NOUN	champion
,	PUNCT	,
but	CCONJ	but
before	ADP	before
she	PRON	she
had	AUX	have
found	VERB	find
one	NUM	one
she	PRON	she
realized	VERB	realize
that	SCONJ	that
he	PRON	he
needed	VERB	need
no	DET	no
outside	ADJ	outside
assistance	NOUN	assistance
.	PUNCT	.
With	ADP	with
a	DET	a
single	ADJ	single
Herculean	ADJ	herculean
movement	NOUN	movement
he	PRON	he
tore	VERB	tear
himself	PRON	himself
loose	ADJ	loose
from	ADP	from
Bohar	PROPN	Bohar
and	CCONJ	and
leaped	VERB	leap
to	ADP	to
his	PRON	his
feet	NOUN	foot
.	PUNCT	.
Instantly	ADV	instantly
the	DET	the
Korsar	PROPN	Korsar
sprang	VERB	spring
to	ADP	to
an	DET	an
upright	ADJ	upright
position	NOUN	position
and	CCONJ	and
lowering	VERB	lower
his	PRON	his
head	NOUN	head
he	PRON	he
charged	VERB	charge
the	DET	the
Sarian	PROPN	Sarian
—	PUNCT	—
charged	VERB	charge
like	ADP	like
a	DET	a
mad	ADJ	mad
bull	NOUN	bull
.	PUNCT	.
Now	ADV	now
Tanar	PROPN	Tanar
was	AUX	be
fighting	VERB	fight
with	ADP	with
cool	ADJ	cool
calculation	NOUN	calculation
.	PUNCT	.
The	DET	the
blood	NOUN	blood
-	PUNCT	-
madness	NOUN	madness
of	ADP	of
the	DET	the
first	ADJ	first
moment	NOUN	moment
following	VERB	follow
the	DET	the
sight	NOUN	sight
of	ADP	of
Stellara	PROPN	Stellara
in	ADP	in
the	DET	the
choking	ADJ	choking
murderous	ADJ	murderous
fingers	NOUN	finger
of	ADP	of
the	DET	the
Korsar	PROPN	Korsar
had	AUX	have
passed	VERB	pass
.	PUNCT	.
He	PRON	he
awaited	VERB	await
Bohar	PROPN	Bohar
's	PART	's
rush	NOUN	rush
,	PUNCT	,
and	CCONJ	and
as	ADP	as
they	PRON	they
came	VERB	come
together	ADV	together
he	PRON	he
clamped	VERB	clamp
an	DET	an
arm	NOUN	arm
around	ADP	around
the	DET	the
Korsar	PROPN	Korsar
's	PART	's
head	NOUN	head
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
turning	VERB	turn
swiftly	ADV	swiftly
,	PUNCT	,
hurled	VERB	hurl
the	DET	the
man	NOUN	man
over	ADP	over
his	PRON	his
shoulder	NOUN	shoulder
and	CCONJ	and
heavily	ADV	heavily
to	ADP	to
the	DET	the
ground	NOUN	ground
.	PUNCT	.
Then	ADV	then
he	PRON	he
waited	VERB	wait
.	PUNCT	.
Once	ADV	once
more	ADV	more
Bohar	PROPN	Bohar
,	PUNCT	,
shaking	VERB	shake
his	PRON	his
head	NOUN	head
,	PUNCT	,
staggered	VERB	stagger
to	ADP	to
his	PRON	his
feet	NOUN	foot
.	PUNCT	.
Once	ADV	once
more	ADV	more
he	PRON	he
rushed	VERB	rush
the	DET	the
Sarian	PROPN	Sarian
,	PUNCT	,
and	CCONJ	and
once	ADV	once
more	ADV	more
that	DET	that
deadly	ADJ	deadly
arm	NOUN	arm
was	AUX	be
locked	VERB	lock
about	ADP	about
his	PRON	his
head	NOUN	head
,	PUNCT	,
and	CCONJ	and
once	ADV	once
more	ADV	more
he	PRON	he
was	AUX	be
hurled	VERB	hurl
heavily	ADV	heavily
to	ADP	to
the	DET	the
ground	NOUN	ground
.	PUNCT	.
This	DET	this
time	NOUN	time
he	PRON	he
did	AUX	do
not	PART	not
arise	VERB	arise
so	ADV	so
quickly	ADV	quickly
nor	CCONJ	nor
so	ADV	so
easily	ADV	easily
.	PUNCT	.
He	PRON	he
came	VERB	come
up	ADV	up
staggering	ADJ	staggering
and	CCONJ	and
feeling	NOUN	feeling
of	ADP	of
his	PRON	his
head	NOUN	head
and	CCONJ	and
neck	NOUN	neck
.	PUNCT	.
“	PUNCT	""""
Prepare	VERB	prepare
to	PART	to
die	VERB	die
,	PUNCT	,
”	PUNCT	""""
growled	VERB	growl
Tanar	PROPN	Tanar
.	PUNCT	.
“	PUNCT	""""
For	ADP	for
the	DET	the
suffering	NOUN	suffering
you	PRON	you
have	AUX	have
inflicted	VERB	inflict
upon	SCONJ	upon
Stellara	PROPN	Stellara
you	PRON	you
are	AUX	be
about	ADJ	about
to	PART	to
die	VERB	die
.	PUNCT	.
”	PUNCT	""""
With	ADP	with
a	DET	a
shriek	NOUN	shriek
of	ADP	of
mingled	ADJ	mingled
rage	NOUN	rage
and	CCONJ	and
fright	NOUN	fright
Bohar	PROPN	Bohar
,	PUNCT	,
gone	VERB	go
mad	ADJ	mad
,	PUNCT	,
charged	VERB	charge
the	DET	the
Sarian	PROPN	Sarian
again	ADV	again
,	PUNCT	,
and	CCONJ	and
for	ADP	for
the	DET	the
third	ADJ	third
time	NOUN	time
his	PRON	his
great	ADJ	great
body	NOUN	body
flew	VERB	fly
through	ADP	through
the	DET	the
air	NOUN	air
,	PUNCT	,
to	PART	to
alight	VERB	alight
heavily	ADV	heavily
upon	SCONJ	upon
the	DET	the
hard	ADJ	hard
ground	NOUN	ground
,	PUNCT	,
but	CCONJ	but
this	DET	this
time	NOUN	time
it	PRON	it
did	AUX	do
not	PART	not
arise	VERB	arise
;	PUNCT	;
it	PRON	it
did	AUX	do
not	PART	not
stir	VERB	stir
,	PUNCT	,
for	ADP	for
Bohar	PROPN	Bohar
the	DET	the
Bloody	PROPN	Bloody
lay	VERB	lie
dead	ADJ	dead
with	ADP	with
a	DET	a
broken	ADJ	broken
neck	NOUN	neck
.	PUNCT	.
For	ADP	for
a	DET	a
moment	NOUN	moment
Tanar	PROPN	Tanar
of	ADP	of
Pellucidar	PROPN	Pellucidar
stood	VERB	stand
ready	ADJ	ready
over	ADP	over
the	DET	the
body	NOUN	body
of	ADP	of
his	PRON	his
fallen	VERB	fall
foe	NOUN	foe
,	PUNCT	,
but	CCONJ	but
when	SCONJ	when
he	PRON	he
realized	VERB	realize
that	SCONJ	that
Bohar	PROPN	Bohar
was	AUX	be
dead	ADJ	dead
he	PRON	he
turned	VERB	turn
away	ADV	away
with	ADP	with
a	DET	a
sneer	NOUN	sneer
of	ADP	of
disgust	NOUN	disgust
.	PUNCT	.
Before	ADP	before
him	PRON	he
stood	VERB	stand
Stellara	PROPN	Stellara
,	PUNCT	,
her	PRON	her
beautiful	ADJ	beautiful
eyes	NOUN	eye
filled	VERB	fill
with	ADP	with
incredulity	NOUN	incredulity
and	CCONJ	and
with	ADP	with
happiness	NOUN	happiness
.	PUNCT	.
“	PUNCT	""""
Tanar	PROPN	Tanar
!	PUNCT	!
”	PUNCT	""""
It	PRON	it
was	AUX	be
only	ADV	only
a	DET	a
whisper	NOUN	whisper
,	PUNCT	,
but	CCONJ	but
it	PRON	it
carried	VERB	carry
to	ADP	to
him	PRON	he
a	DET	a
world	NOUN	world
of	ADP	of
meaning	NOUN	meaning
that	PRON	that
sent	VERB	send
thrill	NOUN	thrill
after	ADP	after
thrill	NOUN	thrill
through	ADP	through
his	PRON	his
body	NOUN	body
.	PUNCT	.
“	PUNCT	""""
Stellara	PROPN	Stellara
!	PUNCT	!
”	PUNCT	""""
he	PRON	he
cried	VERB	cry
,	PUNCT	,
as	ADP	as
he	PRON	he
took	VERB	take
the	DET	the
girl	NOUN	girl
in	ADP	in
his	PRON	his
arms	NOUN	arm
.	PUNCT	.
“	PUNCT	""""
Stellara	PROPN	Stellara
,	PUNCT	,
I	PRON	I
love	VERB	love
you	PRON	you
.	PUNCT	.
”	PUNCT	""""
Her	PRON	her
soft	ADJ	soft
arms	NOUN	arm
stole	VERB	steal
around	ADP	around
his	PRON	his
neck	NOUN	neck
and	CCONJ	and
drew	VERB	draw
his	PRON	his
face	NOUN	face
to	ADP	to
hers	PRON	hers
.	PUNCT	.
His	PRON	his
mouth	NOUN	mouth
covered	VERB	cover
her	PRON	her
mouth	NOUN	mouth
in	ADP	in
a	DET	a
long	ADJ	long
kiss	NOUN	kiss
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
as	ADP	as
he	PRON	he
raised	VERB	raise
his	PRON	his
face	NOUN	face
to	PART	to
look	VERB	look
down	ADV	down
into	ADP	into
hers	PRON	hers
,	PUNCT	,
from	ADP	from
her	PRON	her
parted	ADJ	parted
lips	NOUN	lip
burst	VERB	burst
a	DET	a
single	ADJ	single
exclamation	NOUN	exclamation
,	PUNCT	,
“	PUNCT	""""
Oh	INTJ	oh
God	INTJ	god
!	PUNCT	!
”	PUNCT	""""
and	CCONJ	and
from	ADP	from
the	DET	the
depth	NOUN	depth
of	ADP	of
her	PRON	her
half	ADV	half
-	PUNCT	-
closed	VERB	close
eyes	NOUN	eye
burned	VERB	burn
a	DET	a
love	NOUN	love
beyond	ADP	beyond
all	DET	all
understanding	NOUN	understanding
.	PUNCT	.
“	PUNCT	""""
My	PRON	my
mate	NOUN	mate
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
cried	VERB	cry
,	PUNCT	,
as	ADP	as
he	PRON	he
pressed	VERB	press
her	PRON	her
form	NOUN	form
to	ADP	to
him	PRON	he
.	PUNCT	.
“	PUNCT	""""
My	PRON	my
mate	NOUN	mate
,	PUNCT	,
”	PUNCT	""""
breathed	VERB	breathe
Stellara	PROPN	Stellara
,	PUNCT	,
“	PUNCT	""""
while	SCONJ	while
life	NOUN	life
remains	VERB	remain
in	ADP	in
my	PRON	my
body	NOUN	body
and	CCONJ	and
after	NOUN	after
life	NOUN	life
,	PUNCT	,
throughout	ADP	throughout
death	NOUN	death
,	PUNCT	,
forever	ADV	forever
!	PUNCT	!
”	PUNCT	""""
Suddenly	ADV	suddenly
she	PRON	she
looked	VERB	look
up	ADP	up
and	CCONJ	and
drew	VERB	draw
away	ADV	away
.	PUNCT	.
“	PUNCT	""""
Who	PRON	who
is	AUX	be
that	DET	that
,	PUNCT	,
Tanar	PROPN	Tanar
?	PUNCT	?
”	PUNCT	""""
she	PRON	she
asked	VERB	ask
.	PUNCT	.
As	ADP	as
Tanar	PROPN	Tanar
turned	VERB	turn
to	PART	to
look	VERB	look
in	ADP	in
the	DET	the
direction	NOUN	direction
indicated	VERB	indicate
by	ADP	by
the	DET	the
girl	NOUN	girl
he	PRON	he
saw	VERB	see
Jude	PROPN	Jude
emerging	VERB	emerge
from	ADP	from
the	DET	the
forest	NOUN	forest
at	ADP	at
the	DET	the
upper	ADJ	upper
end	NOUN	end
of	ADP	of
the	DET	the
glade	NOUN	glade
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
is	AUX	be
Jude	PROPN	Jude
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
to	ADP	to
Stellara	PROPN	Stellara
,	PUNCT	,
“	PUNCT	""""
who	PRON	who
escaped	VERB	escape
with	ADP	with
me	PRON	I
from	ADP	from
the	DET	the
country	NOUN	country
of	ADP	of
the	DET	the
Buried	PROPN	Buried
People	PROPN	People
.	PUNCT	.
”	PUNCT	""""
Jude	PROPN	Jude
approached	VERB	approach
them	PRON	they
,	PUNCT	,
his	PRON	his
sullen	ADJ	sullen
countenance	NOUN	countenance
clouded	ADJ	clouded
by	ADP	by
its	PRON	its
habitual	NOUN	habitual
scowl	NOUN	scowl
.	PUNCT	.
“	PUNCT	""""
He	PRON	he
frightens	VERB	frighten
me	PRON	I
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
Stellara	PROPN	Stellara
,	PUNCT	,
pressing	VERB	press
closer	ADV	close
to	ADP	to
Tanar	PROPN	Tanar
